latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,log_(price+1),neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
40.74317,-73.97508,1,0,0.01,1,0,5.198497031265826,0,0,1,0,0,1,0,0
40.79313,-73.94154,2,14,1.22,1,36,4.61512051684126,0,0,1,0,0,1,0,0
40.7447,-73.82497,3,95,3.52,1,63,4.605170185988092,0,0,0,1,0,1,0,0
40.6993,-73.90825,5,0,0.01,1,0,4.330733340286331,0,0,0,1,0,0,1,0
40.82622,-73.93489,1,0,0.01,1,365,3.9318256327243257,0,0,1,0,0,0,1,0
40.74607,-73.98546999999998,2,1,0.05,1,0,5.707110264748875,0,0,1,0,0,1,0,0
40.74324,-73.99705,2,9,2.37,1,50,5.170483995038151,0,0,1,0,0,1,0,0
40.72829,-73.95354,7,1,0.02,1,0,3.9318256327243257,0,1,0,0,0,0,1,0
40.75669,-73.96410999999998,1,3,0.06,1,0,4.51085950651685,0,0,1,0,0,0,1,0
40.722,-73.98396,5,11,0.84,2,76,4.499809670330265,0,0,1,0,0,0,1,0
40.67846,-73.99443000000002,3,51,0.57,1,288,5.25227342804663,0,1,0,0,0,1,0,0
40.74749,-73.9869,3,16,2.31,1,301,5.209486152841421,0,0,1,0,0,1,0,0
40.72245,-73.98337,1,86,4.59,1,259,5.564520407322694,0,0,1,0,0,1,0,0
40.81916,-73.95312,2,15,2.12,1,9,5.017279836814924,0,0,1,0,0,1,0,0
40.81351,-73.95186,1,0,0.01,11,364,4.189654742026425,0,0,1,0,0,0,1,0
40.7493,-73.98132,30,5,0.14,14,210,5.198497031265826,0,0,1,0,0,1,0,0
40.74513,-73.83139,1,100,1.93,8,76,4.110873864173311,0,0,0,1,0,0,1,0
40.74227,-73.97431999999998,5,2,0.07,1,0,4.61512051684126,0,0,1,0,0,0,1,0
40.68823,-73.95863,2,34,2.45,1,59,4.61512051684126,0,1,0,0,0,0,1,0
40.69589000000001,-73.93231999999998,1,3,0.06,1,0,4.189654742026425,0,1,0,0,0,0,1,0
40.70804,-73.94868000000002,5,2,0.67,1,0,5.017279836814924,0,1,0,0,0,1,0,0
40.75055,-73.98679,2,19,0.38,1,0,5.831882477283517,0,0,1,0,0,1,0,0
40.80276,-73.9567,14,31,0.31,1,78,5.5254529391317835,0,0,1,0,0,1,0,0
40.68376,-73.95851,1,0,0.01,1,0,4.110873864173311,0,1,0,0,0,0,1,0
40.81566,-73.94174,1,1,1.0,2,73,3.828641396489095,0,0,1,0,0,0,1,0
40.71198,-73.96036,7,3,0.24,1,5,5.5254529391317835,0,1,0,0,0,1,0,0
40.65377,-73.95926999999998,2,3,3.0,1,2,4.248495242049359,0,1,0,0,0,0,1,0
40.86763,-73.91792,3,83,2.39,1,300,4.110873864173311,0,0,1,0,0,0,1,0
40.72828,-73.98602,2,95,2.17,1,0,6.054439346269371,0,0,1,0,0,1,0,0
40.77727,-73.94588,35,1,0.09,2,21,4.7535901911063645,0,0,1,0,0,1,0,0
40.67753,-73.91688,4,97,5.02,1,211,4.867534450455582,0,1,0,0,0,1,0,0
40.62053,-74.03941999999998,2,28,1.36,1,69,4.605170185988092,0,1,0,0,0,1,0,0
40.68585,-73.94875,2,27,0.78,1,339,3.828641396489095,0,1,0,0,0,0,1,0
40.68852,-73.98697,5,12,0.25,1,0,4.787491742782046,0,1,0,0,0,1,0,0
40.68353,-73.93566,3,0,0.01,1,357,6.111467339502679,0,1,0,0,0,1,0,0
40.70171,-73.82991,2,95,4.13,1,105,4.189654742026425,0,0,0,1,0,1,0,0
40.70981,-73.95189,3,3,0.05,1,0,5.62040086571715,0,1,0,0,0,1,0,0
40.75512,-73.97155,2,60,4.0,1,148,5.860786223465865,0,0,1,0,0,0,1,0
40.70979000000001,-73.95161999999998,4,82,1.13,2,60,4.248495242049359,0,1,0,0,0,0,1,0
40.69675,-73.93374,2,42,3.43,2,348,4.060443010546419,0,1,0,0,0,0,1,0
40.6969,-73.93435,2,46,0.94,3,256,4.330733340286331,0,1,0,0,0,0,1,0
40.72,-73.85410999999998,1,26,0.93,1,284,4.605170185988092,0,0,0,1,0,0,1,0
40.80352,-73.95079,3,1,0.02,1,0,4.700480365792417,0,0,1,0,0,1,0,0
40.75003,-74.01455,90,0,0.01,1,244,5.5254529391317835,0,0,1,0,0,1,0,0
40.72575,-74.00128000000002,3,32,1.04,1,262,6.7464121285733745,0,0,1,0,0,1,0,0
40.80868,-73.93015,1,3,2.65,8,362,3.367295829986474,1,0,0,0,0,0,0,1
40.77789,-73.97700999999998,1,0,0.01,1,0,5.198497031265826,0,0,1,0,0,1,0,0
40.71798,-73.98418000000002,2,17,0.76,1,171,5.62040086571715,0,0,1,0,0,1,0,0
40.5738,-73.99044,2,2,0.06,1,0,4.61512051684126,0,1,0,0,0,1,0,0
40.76512,-73.92430999999998,3,11,0.24,1,0,4.912654885736052,0,0,0,1,0,1,0,0
40.71627,-73.99404,1,4,0.06,1,0,4.330733340286331,0,0,1,0,0,0,1,0
40.72854,-73.95626999999998,3,27,1.22,1,25,5.017279836814924,0,1,0,0,0,1,0,0
40.69546,-73.92741,4,5,0.27,1,0,4.709530201312334,0,1,0,0,0,1,0,0
40.85322,-73.93563,2,25,0.79,1,346,4.499809670330265,0,0,1,0,0,1,0,0
40.76882,-73.92793,3,23,0.81,1,23,4.189654742026425,0,0,0,1,0,0,1,0
40.71673,-73.90009,1,0,0.01,1,88,4.948759890378168,0,0,0,1,0,0,1,0
40.70586,-74.00904,30,0,0.01,232,325,5.572154032177765,0,0,1,0,0,1,0,0
40.87188,-73.842,4,69,2.68,2,119,4.330733340286331,1,0,0,0,0,1,0,0
40.69639,-73.9343,4,0,0.01,1,0,4.795790545596741,0,1,0,0,0,1,0,0
40.80131,-73.96596,50,0,0.01,1,1,3.6375861597263857,0,0,1,0,0,0,1,0
40.6652,-73.98191,5,4,0.35,2,0,4.605170185988092,0,1,0,0,0,0,1,0
40.71327,-73.93979,10,6,0.08,1,13,4.709530201312334,0,1,0,0,0,1,0,0
40.77309,-73.89256,1,41,3.66,4,349,4.454347296253507,0,0,0,1,0,0,1,0
40.75495,-73.87774,2,115,3.34,1,298,4.948759890378168,0,0,0,1,0,1,0,0
40.68808,-73.9413,2,6,0.28,1,39,4.61512051684126,0,1,0,0,0,0,1,0
40.72764,-73.9906,30,0,0.01,9,343,4.110873864173311,0,0,1,0,0,0,1,0
40.82024000000001,-73.93799,7,19,0.28,8,324,3.970291913552122,0,0,1,0,0,0,1,0
40.70058,-73.91123,2,8,3.93,1,19,4.189654742026425,0,1,0,0,0,0,1,0
40.71288,-73.74334,2,43,3.27,1,189,4.394449154672439,0,0,0,1,0,1,0,0
40.765,-73.98904,2,26,0.49,1,139,4.700480365792417,0,0,1,0,0,1,0,0
40.683,-73.92345999999998,7,0,0.01,2,5,5.0106352940962555,0,1,0,0,0,1,0,0
40.73794,-73.95254,3,59,0.66,28,60,5.298317366548036,0,1,0,0,0,1,0,0
40.72272,-73.84206,14,0,0.01,1,0,3.4339872044851463,0,0,0,1,0,0,1,0
40.72349000000001,-73.99322,3,0,0.01,1,14,5.198497031265826,0,0,1,0,0,1,0,0
40.70848,-73.9148,3,13,4.29,1,192,4.948759890378168,0,0,0,1,0,1,0,0
40.67386,-73.95271,30,3,0.09,1,365,5.111987788356544,0,1,0,0,0,1,0,0
40.80385,-73.96305,10,0,0.01,1,0,3.828641396489095,0,0,1,0,0,0,1,0
40.82347,-73.93944,1,0,0.01,1,0,3.6375861597263857,0,0,1,0,0,0,1,0
40.74334,-73.97213,30,0,0.01,23,249,5.707110264748875,0,0,1,0,0,1,0,0
40.70306,-73.93629,4,87,1.75,1,96,4.110873864173311,0,1,0,0,0,0,1,0
40.72978,-73.9793,3,28,0.33,1,364,4.836281906951478,0,0,1,0,0,0,1,0
40.75967,-73.99219000000002,3,6,4.62,1,361,6.214608098422191,0,0,1,0,0,1,0,0
40.71514000000001,-73.98293000000002,1,13,0.32,2,0,4.564348191467836,0,0,1,0,0,0,1,0
40.79701,-73.96933,1,27,1.69,3,190,4.543294782270004,0,0,1,0,0,0,1,0
40.7992,-73.97158,5,3,0.09,1,44,6.2166061010848646,0,0,1,0,0,1,0,0
40.73713,-74.00232,7,7,0.1,1,0,5.484796933490655,0,0,1,0,0,1,0,0
40.67554000000001,-73.96384,3,29,0.58,1,56,5.420534999272286,0,1,0,0,0,1,0,0
40.76519,-73.82979,1,5,0.27,3,85,4.454347296253507,0,0,0,1,0,0,1,0
40.68374,-73.942,5,51,0.87,5,318,5.0238805208462765,0,1,0,0,0,1,0,0
40.79485,-73.96243,28,0,0.01,3,337,4.61512051684126,0,0,1,0,0,0,1,0
40.71987,-73.9947,5,8,0.21,1,0,5.602118820879701,0,0,1,0,0,1,0,0
40.6792,-73.90937,10,2,0.1,1,349,4.330733340286331,0,1,0,0,0,1,0,0
40.72341,-73.98940999999998,7,2,0.2,1,0,4.709530201312334,0,0,1,0,0,1,0,0
40.77046,-73.9137,2,2,1.18,2,139,4.605170185988092,0,0,0,1,0,1,0,0
40.74896,-73.99656999999998,1,146,3.62,12,352,4.454347296253507,0,0,1,0,0,0,1,0
40.76829,-73.98298,2,13,3.15,1,233,5.62040086571715,0,0,1,0,0,0,1,0
40.76234,-73.91991,1,75,4.38,1,317,5.017279836814924,0,0,0,1,0,1,0,0
40.68003,-73.92094,1,122,2.84,4,340,3.7612001156935624,0,1,0,0,0,0,1,0
40.77126,-73.95483,2,3,0.07,1,0,5.135798437050262,0,0,1,0,0,0,0,1
40.67081,-73.93646,3,24,1.04,9,74,4.867534450455582,0,1,0,0,0,1,0,0
40.82085,-73.95398,2,0,0.01,1,0,4.330733340286331,0,0,1,0,0,0,1,0
40.78573,-73.81062,1,0,0.01,1,365,4.454347296253507,0,0,0,1,0,0,1,0
40.73819,-73.97389,62,0,0.01,1,88,5.017279836814924,0,0,1,0,0,1,0,0
40.68425,-73.9567,5,27,2.12,1,0,4.948759890378168,0,1,0,0,0,1,0,0
40.86227,-73.92943000000002,5,1,0.02,1,0,4.110873864173311,0,0,1,0,0,0,1,0
40.71216,-73.94246,3,12,6.67,3,142,4.2626798770413155,0,1,0,0,0,0,1,0
40.76595,-73.98169,1,0,0.01,2,0,5.25227342804663,0,0,1,0,0,1,0,0
40.7388,-73.92501,3,13,0.58,2,167,4.189654742026425,0,0,0,1,0,0,1,0
40.67092,-73.95300999999998,1,0,0.01,1,0,3.9318256327243257,0,1,0,0,0,0,1,0
40.59005,-73.79449,1,114,3.18,2,305,3.6375861597263857,0,0,0,1,0,0,1,0
40.70799,-73.94888,1,1,0.02,2,0,4.61512051684126,0,1,0,0,0,0,1,0
40.76266,-73.92773000000003,2,51,1.48,1,208,4.663439094112067,0,0,0,1,0,1,0,0
40.63894000000001,-74.08069,1,1,1.0,2,365,4.61512051684126,0,0,0,0,1,0,1,0
40.67812,-73.9168,3,7,0.68,1,2,3.4339872044851463,0,1,0,0,0,0,1,0
40.64689,-73.95862,1,7,1.46,1,34,3.828641396489095,0,1,0,0,0,0,1,0
40.69431,-73.92246999999998,1,68,6.54,3,168,4.2626798770413155,0,1,0,0,0,0,1,0
40.68116,-73.96559,3,61,0.76,1,0,5.5254529391317835,0,1,0,0,0,1,0,0
40.8485,-73.93509,1,46,2.73,1,21,3.970291913552122,0,0,1,0,0,0,1,0
40.76218,-73.95858,3,13,4.24,1,61,5.017279836814924,0,0,1,0,0,1,0,0
40.78552,-73.94153,1,30,3.61,1,144,4.983606621708336,0,0,1,0,0,1,0,0
40.68387,-73.94162,3,44,4.14,3,252,5.017279836814924,0,1,0,0,0,1,0,0
40.78111,-73.97739,14,88,1.03,1,176,4.543294782270004,0,0,1,0,0,0,1,0
40.74147,-73.91996999999998,1,2,0.04,1,0,4.454347296253507,0,0,0,1,0,1,0,0
40.67423,-73.92913,3,16,0.87,1,0,4.51085950651685,0,1,0,0,0,0,1,0
40.68163,-73.95558,7,15,0.7,2,71,3.6375861597263857,0,1,0,0,0,0,1,0
40.76435,-73.95782,3,2,0.06,1,0,4.709530201312334,0,0,1,0,0,1,0,0
40.79331,-73.94149,4,13,0.32,1,35,5.5254529391317835,0,0,1,0,0,1,0,0
40.71606,-73.76777,1,4,1.76,3,89,3.9318256327243257,0,0,0,1,0,0,1,0
40.71314,-73.95535,3,8,0.17,5,0,4.394449154672439,0,1,0,0,0,0,1,0
40.60456,-74.00117,2,1,0.42,2,316,3.912023005428146,0,1,0,0,0,0,1,0
40.683,-73.91981,3,127,1.25,2,72,4.983606621708336,0,1,0,0,0,1,0,0
40.72047,-74.00049,2,6,0.51,1,5,5.62040086571715,0,0,1,0,0,1,0,0
40.69229,-73.96774,2,1,1.0,1,26,4.7535901911063645,0,1,0,0,0,1,0,0
40.81568,-73.93441999999997,30,4,1.13,1,345,5.017279836814924,0,0,1,0,0,1,0,0
40.76263,-73.93547,1,2,1.54,1,349,4.0943445622221,0,0,0,1,0,0,1,0
40.84577,-73.93731,7,11,1.3,1,356,4.2626798770413155,0,0,1,0,0,0,1,0
40.71388,-73.95744,2,1,0.2,1,0,4.330733340286331,0,1,0,0,0,0,1,0
40.67218,-73.97774,1,40,2.97,1,335,4.836281906951478,0,1,0,0,0,1,0,0
40.66475,-73.93564,15,0,0.01,1,0,4.189654742026425,0,1,0,0,0,1,0,0
40.66489,-73.99128,6,4,0.22,1,5,4.875197323201151,0,1,0,0,0,1,0,0
40.71462,-73.96309000000002,8,39,0.77,1,113,5.19295685089021,0,1,0,0,0,1,0,0
40.7538,-73.97139,2,16,0.49,13,327,5.53338948872752,0,0,1,0,0,1,0,0
40.6918,-73.90414,2,21,3.84,8,321,4.189654742026425,0,1,0,0,0,0,1,0
40.76246,-73.98396,1,0,0.01,15,336,4.61512051684126,0,0,1,0,0,0,1,0
40.75788,-73.9689,2,14,0.3,1,0,5.0106352940962555,0,0,1,0,0,1,0,0
40.62707,-74.02816999999997,3,1,0.04,1,87,5.420534999272286,0,1,0,0,0,0,0,1
40.74705,-73.94594000000002,1,0,0.01,1,0,5.075173815233827,0,0,0,1,0,0,1,0
40.61098,-73.9742,4,4,0.11,1,37,5.298317366548036,0,1,0,0,0,1,0,0
40.76699,-73.98174,7,2,0.1,1,0,5.303304908059076,0,0,1,0,0,1,0,0
40.71531,-73.94986,1,15,0.56,6,325,4.330733340286331,0,1,0,0,0,0,1,0
40.73231,-73.98689,1,0,0.01,1,166,5.075173815233827,0,0,1,0,0,1,0,0
40.71898,-73.98347,2,14,2.27,1,357,4.454347296253507,0,0,1,0,0,0,1,0
40.7324,-73.99708000000003,5,0,0.01,1,0,5.707110264748875,0,0,1,0,0,1,0,0
40.71462,-73.96263,1,3,0.13,1,0,4.060443010546419,0,1,0,0,0,0,1,0
40.67306,-73.95509,4,3,1.73,1,16,4.290459441148391,0,1,0,0,0,0,1,0
40.71591,-73.9417,7,2,0.04,1,0,4.02535169073515,0,1,0,0,0,0,1,0
40.6881,-73.95356,2,19,3.33,1,35,4.948759890378168,0,1,0,0,0,1,0,0
40.68409000000001,-73.96531,1,1,0.02,1,0,3.9318256327243257,0,1,0,0,0,0,1,0
40.73668,-73.92426999999998,30,0,0.01,103,244,3.5263605246161616,0,0,0,1,0,0,1,0
40.73756,-73.87787,2,2,1.43,2,364,4.189654742026425,0,0,0,1,0,0,1,0
40.71371,-73.99355,2,73,4.86,1,3,4.61512051684126,0,0,1,0,0,1,0,0
40.7206,-74.0033,3,5,0.52,1,180,7.00397413672268,0,0,1,0,0,1,0,0
40.74942,-73.99535999999998,1,0,0.01,20,359,5.0106352940962555,0,0,1,0,0,0,1,0
40.81231,-73.95858,2,20,0.59,1,0,4.110873864173311,0,0,1,0,0,0,1,0
40.76064,-73.92481,30,48,2.97,5,217,4.564348191467836,0,0,0,1,0,1,0,0
40.69127,-73.99552,1,17,0.21,1,0,5.081404364984463,0,1,0,0,0,1,0,0
40.73955,-73.99775,4,3,0.76,1,0,5.442417710521793,0,0,1,0,0,1,0,0
40.76267,-73.9839,1,0,0.01,15,328,4.61512051684126,0,0,1,0,0,0,1,0
40.68821,-73.83411,3,26,1.38,1,160,4.564348191467836,0,0,0,1,0,0,1,0
40.76365,-73.97754,1,0,0.01,2,0,5.303304908059076,0,0,1,0,0,1,0,0
40.68006,-73.94711,3,1,0.16,1,95,4.836281906951478,0,1,0,0,0,1,0,0
40.70588,-73.91464,1,1,0.02,1,0,4.454347296253507,0,0,0,1,0,0,1,0
40.78785,-73.94249,4,8,0.5,1,0,4.663439094112067,0,0,1,0,0,1,0,0
40.78185,-73.9474,2,3,0.12,1,0,5.017279836814924,0,0,1,0,0,1,0,0
40.7857,-73.94578,1,20,4.23,1,81,4.605170185988092,0,0,1,0,0,1,0,0
40.73659,-73.95354,5,4,0.11,1,0,4.564348191467836,0,1,0,0,0,1,0,0
40.81546,-73.95823,2,0,0.01,1,10,5.017279836814924,0,0,1,0,0,1,0,0
40.7593,-73.95966999999997,1,10,0.42,1,365,5.5093883366279774,0,0,1,0,0,0,1,0
40.77789,-73.95473,30,1,0.75,91,311,4.770684624465665,0,0,1,0,0,1,0,0
40.71319,-73.96406,1,0,0.01,1,0,3.9512437185814275,0,1,0,0,0,0,1,0
40.70266,-73.91723,7,1,1.0,1,310,3.9318256327243257,0,1,0,0,0,0,1,0
40.75508,-73.91673,2,141,2.43,1,216,4.61512051684126,0,0,0,1,0,1,0,0
40.71379,-73.99112,3,39,0.85,1,19,5.14166355650266,0,0,1,0,0,1,0,0
40.76189,-73.96298,60,9,0.16,2,90,4.248495242049359,0,0,1,0,0,0,1,0
40.68093,-73.97182,2,79,1.49,2,11,4.912654885736052,0,1,0,0,0,0,1,0
40.71603,-73.96426,4,63,2.02,1,1,5.198497031265826,0,1,0,0,0,1,0,0
40.74119,-74.00234,3,19,0.25,1,194,5.170483995038151,0,0,1,0,0,1,0,0
40.69271,-73.99365,4,5,0.06,1,0,4.912654885736052,0,1,0,0,0,1,0,0
40.71976,-73.96051999999997,2,3,0.11,1,0,4.07753744390572,0,1,0,0,0,0,1,0
40.72339,-73.94322,1,52,3.83,1,161,5.69035945432406,0,1,0,0,0,1,0,0
40.74437,-74.00007,3,5,4.05,1,199,6.214608098422191,0,0,1,0,0,1,0,0
40.81566,-73.94293,180,0,0.01,1,358,4.564348191467836,0,0,1,0,0,0,1,0
40.7647,-73.99414,30,0,0.01,31,353,4.795790545596741,0,0,1,0,0,1,0,0
40.68328,-73.90783,2,13,0.72,1,0,3.367295829986474,0,1,0,0,0,1,0,0
40.73256,-73.98558,30,11,0.19,39,319,5.14166355650266,0,0,1,0,0,1,0,0
40.64918,-74.00756,7,0,0.01,1,66,4.61512051684126,0,1,0,0,0,1,0,0
40.73159,-73.95713,1,35,4.12,1,37,5.204006687076795,0,1,0,0,0,1,0,0
40.76686,-73.98198000000002,30,0,0.01,121,345,6.1092475827643655,0,0,1,0,0,1,0,0
40.72228,-73.98584,5,3,0.24,1,0,4.836281906951478,0,0,1,0,0,1,0,0
40.71725,-73.96446999999998,3,0,0.01,1,0,3.9318256327243257,0,1,0,0,0,0,1,0
40.67658,-73.93122,1,32,0.52,2,254,5.707110264748875,0,1,0,0,0,1,0,0
40.71074,-73.95429,2,186,3.75,2,62,4.564348191467836,0,1,0,0,0,0,1,0
40.7058,-73.91041,3,6,0.18,2,52,3.7612001156935624,0,0,0,1,0,0,1,0
40.76521,-73.98507,4,0,0.01,1,0,5.62040086571715,0,0,1,0,0,1,0,0
40.74526,-73.91355,4,26,1.53,1,50,4.3694478524670215,0,0,0,1,0,1,0,0
40.72755,-73.98755,4,1,0.05,1,0,5.017279836814924,0,0,1,0,0,1,0,0
40.72953,-74.00461999999997,7,11,0.12,1,0,4.983606621708336,0,0,1,0,0,1,0,0
40.69423,-73.99728,7,1,0.16,1,5,4.948759890378168,0,1,0,0,0,1,0,0
40.70289,-73.91156,2,0,0.01,2,0,4.795790545596741,0,0,0,1,0,0,1,0
40.65599,-73.95746,3,0,0.01,2,0,4.110873864173311,0,1,0,0,0,0,1,0
40.69267,-73.94395,2,2,1.02,2,5,4.382026634673881,0,1,0,0,0,0,1,0
40.74823,-73.8084,1,158,3.35,2,355,4.189654742026425,0,0,0,1,0,0,1,0
40.6997,-73.90243000000002,3,8,0.22,1,81,4.330733340286331,0,0,0,1,0,0,1,0
40.71453,-73.96038,1,10,0.53,1,0,4.61512051684126,0,1,0,0,0,0,1,0
40.76511,-73.98046,3,0,0.01,1,0,6.111467339502679,0,0,1,0,0,1,0,0
40.83019,-73.94991,2,1,0.02,1,0,4.330733340286331,0,0,1,0,0,0,1,0
40.68678,-73.90629,2,154,4.04,1,15,4.330733340286331,0,1,0,0,0,1,0,0
40.78941,-73.97166999999997,7,9,0.55,1,80,4.983606621708336,0,0,1,0,0,1,0,0
40.82361,-73.93926,1,17,2.14,1,75,4.634728988229636,0,0,1,0,0,1,0,0
40.75192,-73.94074,2,6,0.7,1,0,4.836281906951478,0,0,0,1,0,1,0,0
40.87997,-73.90035,3,54,3.69,4,64,4.189654742026425,1,0,0,0,0,0,1,0
40.7866,-73.82207,1,14,4.77,2,5,4.189654742026425,0,0,0,1,0,0,1,0
40.70265,-73.91701,1,0,0.01,1,0,4.454347296253507,0,1,0,0,0,0,1,0
40.64426,-73.99555,1,162,2.51,4,60,3.9889840465642745,0,1,0,0,0,0,1,0
40.67825,-73.92345999999998,1,2,0.39,2,0,3.828641396489095,0,1,0,0,0,0,1,0
40.7076,-74.0074,1,1,0.59,8,314,5.736572297479192,0,0,1,0,0,1,0,0
40.67157,-73.93434,1,1,0.06,1,0,3.258096538021482,0,1,0,0,0,0,1,0
40.71198,-73.94807,30,0,0.01,1,340,4.836281906951478,0,1,0,0,0,0,1,0
40.75606,-73.99662,1,21,2.96,30,133,5.298317366548036,0,0,1,0,0,0,1,0
40.70675,-73.96768,2,3,0.11,1,0,4.394449154672439,0,1,0,0,0,0,1,0
40.75851,-73.92555,4,40,1.41,2,47,4.709530201312334,0,0,0,1,0,0,1,0
40.71855,-73.9895,4,11,1.2,1,273,5.220355825078324,0,0,1,0,0,1,0,0
40.7198,-73.94125,2,6,3.0,1,48,5.147494476813453,0,1,0,0,0,1,0,0
40.77021,-73.90947,2,59,1.77,2,232,4.2626798770413155,0,0,0,1,0,0,1,0
40.80402,-73.96345,14,2,0.78,12,86,5.58724865840025,0,0,1,0,0,1,0,0
40.72423,-73.98326999999998,5,0,0.01,3,0,4.61512051684126,0,0,1,0,0,0,0,1
40.71281,-73.94603000000002,6,2,0.06,2,0,4.110873864173311,0,1,0,0,0,0,1,0
40.71422000000001,-73.98808000000002,3,8,1.18,1,163,5.017279836814924,0,0,1,0,0,1,0,0
40.75347,-73.99883,1,0,0.01,1,337,5.351858133476067,0,0,1,0,0,1,0,0
40.75105,-73.90151999999998,7,1,0.03,1,0,3.4339872044851463,0,0,0,1,0,0,1,0
40.70202000000001,-73.89044,3,9,1.53,1,3,4.74493212836325,0,0,0,1,0,1,0,0
40.72564000000001,-73.98682,4,20,1.08,2,94,4.976733742420574,0,0,1,0,0,0,1,0
40.68599,-73.87734,28,6,0.43,3,356,3.6375861597263857,0,1,0,0,0,0,1,0
40.69101,-73.97197,2,0,0.01,1,46,5.5254529391317835,0,1,0,0,0,1,0,0
40.65563,-74.00197,1,10,0.36,3,121,4.30406509320417,0,1,0,0,0,0,1,0
40.7644,-73.9633,29,0,0.01,327,221,5.10594547390058,0,0,1,0,0,1,0,0
40.76216,-73.92541999999997,6,1,0.02,1,164,5.5053315359323625,0,0,0,1,0,1,0,0
40.71853,-73.96415,2,6,0.84,1,16,5.3981627015177525,0,1,0,0,0,1,0,0
40.8036,-73.94603000000002,2,3,0.28,3,339,4.394449154672439,0,0,1,0,0,0,1,0
40.72434000000001,-73.98447,3,0,0.01,1,0,4.382026634673881,0,0,1,0,0,0,1,0
40.74657,-73.98685,2,12,2.0,13,304,5.484796933490655,0,0,1,0,0,1,0,0
40.72934,-74.00025,5,14,0.45,1,9,5.442417710521793,0,0,1,0,0,1,0,0
40.72911,-73.99915,2,34,0.74,1,0,5.860786223465865,0,0,1,0,0,1,0,0
40.70707,-73.91384000000002,2,162,4.12,2,268,4.795790545596741,0,0,0,1,0,0,1,0
40.78975,-73.97001,1,4,0.11,1,0,5.017279836814924,0,0,1,0,0,1,0,0
40.6597,-73.98318,14,0,0.01,2,0,4.330733340286331,0,1,0,0,0,0,1,0
40.67597,-73.94856999999998,4,3,0.3,1,0,5.170483995038151,0,1,0,0,0,0,1,0
40.80141,-73.93814,7,3,0.32,1,161,4.330733340286331,0,0,1,0,0,1,0,0
40.79876,-73.93763,7,9,1.97,2,8,3.713572066704308,0,0,1,0,0,0,1,0
40.75198,-73.9707,2,3,0.47,1,55,6.39024066706535,0,0,1,0,0,1,0,0
40.67655,-73.97697,3,17,3.98,1,142,5.303304908059076,0,1,0,0,0,1,0,0
40.82252,-73.94596999999997,4,11,0.61,3,6,4.30406509320417,0,0,1,0,0,1,0,0
40.68856,-73.91503,4,4,0.13,2,8,4.454347296253507,0,1,0,0,0,0,1,0
40.69093,-73.9929,7,6,0.7,1,0,4.174387269895637,0,1,0,0,0,0,1,0
40.75735,-73.99189,30,2,0.08,23,362,5.438079308923196,0,0,1,0,0,1,0,0
40.71696,-73.95382,1,9,0.24,1,0,5.081404364984463,0,1,0,0,0,1,0,0
40.58737,-73.96882,7,2,0.56,12,0,3.044522437723423,0,1,0,0,0,0,0,1
40.85991,-73.93193000000002,3,34,0.68,1,0,4.812184355372417,0,0,1,0,0,1,0,0
40.82903,-73.94747,3,124,3.16,2,82,4.110873864173311,0,0,1,0,0,0,1,0
40.77837,-73.94802,1,0,0.01,1,0,4.2626798770413155,0,0,1,0,0,0,1,0
40.81834,-73.95583,5,34,4.23,3,40,3.7612001156935624,0,0,1,0,0,0,1,0
40.75596,-73.91637,20,0,0.01,1,344,4.330733340286331,0,0,0,1,0,1,0,0
40.79372,-73.94315999999998,30,0,0.01,1,0,5.303304908059076,0,0,1,0,0,1,0,0
40.69546,-73.97303000000002,4,0,0.01,1,0,4.189654742026425,0,1,0,0,0,0,1,0
40.63926,-73.96415999999998,2,0,0.01,2,71,4.61512051684126,0,1,0,0,0,1,0,0
40.67905,-73.95421999999998,7,0,0.01,1,0,3.7612001156935624,0,1,0,0,0,0,1,0
40.7602,-73.82324,30,2,0.12,15,320,5.198497031265826,0,0,0,1,0,1,0,0
40.75965,-73.98652,29,0,0.01,327,338,5.375278407684165,0,0,1,0,0,1,0,0
40.76411,-73.92076,3,0,0.01,1,43,4.02535169073515,0,0,0,1,0,0,1,0
40.70629,-73.95636,1,19,3.73,1,337,5.973809611869261,0,1,0,0,0,1,0,0
40.70563,-74.01106,30,2,0.23,1,0,4.882801922586371,0,0,1,0,0,1,0,0
40.69414,-73.92877,2,4,0.11,1,0,3.4011973816621555,0,1,0,0,0,0,1,0
40.84545,-73.93809,3,4,0.16,1,0,3.871201010907891,0,0,1,0,0,0,1,0
40.71374,-73.96336,2,0,0.01,1,0,4.23410650459726,0,1,0,0,0,0,1,0
40.79213,-73.94974,3,27,0.5,1,0,5.017279836814924,0,0,1,0,0,1,0,0
40.88449,-73.86227,30,0,0.01,1,85,3.258096538021482,1,0,0,0,0,0,1,0
40.70267,-73.92923,2,2,0.07,1,0,4.51085950651685,0,1,0,0,0,1,0,0
40.71686,-73.98458000000002,1,1,0.05,1,0,4.454347296253507,0,0,1,0,0,0,1,0
40.68035,-73.97162,7,21,0.3,1,158,5.5254529391317835,0,1,0,0,0,1,0,0
